Code,Concentration,TimeSM,T,H%,Wind_dir,Wind_vel,UR200,WA200,GR200,IN200,RO200,UR600,WA600,GR600,IN600,RO600,UR1000,WA1000,GR1000,IN1000,RO1000,UR2000,WA2000,GR2000,IN2000,RO2000,UR4000,WA4000,GR4000,IN4000,RO4000,CorIN2,CorOUT2,CorIN6,CorOUT6,CorIN10,CorOUT10,CorIN15,CorOUT15,CorIN30,CorOUT30
PL0012A,22.4918,2016-11-20 03:00:00,5.4,97.0,"Calm, no wind",0.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.8975,0.8975,0.5687500000000001,0.5687500000000001,0.37875,0.37875,0.26875,0.26875,0.1675,0.1675
PL0012A,22.9345,2016-11-20 04:00:00,4.7,98.0,Wind blowing from the east-northeast,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,26.13899999,2016-11-20 05:00:00,2.9,98.0,Wind blowing from the north-northeast,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,23.93189999,2016-11-20 06:00:00,3.3,99.0,Wind blowing from the north-east,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,22.77819999,2016-11-20 07:00:00,5.1,99.0,Wind blowing from the north-east,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,18.7052,2016-11-20 08:00:00,6.7,98.0,Wind blowing from the north-east,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,24.0164,2016-11-20 09:00:00,7.6,94.0,Wind blowing from the north-east,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,27.4925,2016-11-20 10:00:00,8.4,93.0,Wind blowing from the north-east,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,41.32159999,2016-11-20 11:00:00,8.7,92.0,Wind blowing from the north-east,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,68.2399,2016-11-20 13:00:00,10.0,91.0,Wind blowing from the north-east,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,58.3725,2016-11-20 14:00:00,9.7,91.0,Wind blowing from the north-northeast,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,60.3016,2016-11-20 15:00:00,9.1,91.0,Wind blowing from the north-northeast,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,75.44039999,2016-11-20 16:00:00,9.1,90.0,Wind blowing from the north-northeast,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,94.31069999,2016-11-20 17:00:00,8.4,95.0,Wind blowing from the north-east,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,102.547,2016-11-20 18:00:00,8.2,94.0,Wind blowing from the north-northeast,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,100.07599999,2016-11-20 19:00:00,7.1,95.0,"Calm, no wind",0.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.8975,0.8975,0.5687500000000001,0.5687500000000001,0.37875,0.37875,0.26875,0.26875,0.1675,0.1675
PL0012A,123.449,2016-11-20 20:00:00,6.5,97.0,Wind blowing from the north-northeast,1.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,129.69799999999998,2016-11-20 21:00:00,7.4,97.0,Wind blowing from the north,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.96,0.99,0.19,0.49,0.07,0.19,0.03,0.08,0.01,0.02
PL0012A,128.55699999,2016-11-20 22:00:00,6.0,97.0,Wind blowing from the north-northeast,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,125.355,2016-11-20 23:00:00,6.2,97.0,Wind blowing from the east-northeast,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,104.035,2016-11-21 00:00:00,4.2,96.0,Wind blowing from the north-east,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,92.72499999,2016-11-21 01:00:00,3.8,97.0,Wind blowing from the north-east,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,85.882,2016-11-21 02:00:00,4.1,98.0,Wind blowing from the north-northeast,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,78.0686,2016-11-21 03:00:00,5.0,97.0,Wind blowing from the north-northeast,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,42.1745,2016-11-21 04:00:00,6.2,94.0,Wind blowing from the north-northeast,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,34.4973,2016-11-21 05:00:00,6.1,96.0,Wind blowing from the north-east,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,38.2113,2016-11-21 06:00:00,5.7,96.0,Wind blowing from the north-east,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,40.17289999,2016-11-21 07:00:00,6.9,96.0,Wind blowing from the north-northeast,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,47.85479999,2016-11-21 08:00:00,9.4,89.0,Wind blowing from the north-northeast,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,106.18899999,2016-11-21 17:00:00,9.5,80.0,Wind blowing from the north,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.96,0.99,0.19,0.49,0.07,0.19,0.03,0.08,0.01,0.02
PL0012A,123.81,2016-11-21 18:00:00,9.1,81.0,Wind blowing from the north-northeast,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,124.159,2016-11-21 19:00:00,8.2,85.0,Wind blowing from the north-northeast,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,103.558,2016-11-21 20:00:00,8.0,85.0,Wind blowing from the north-northeast,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,102.476,2016-11-21 21:00:00,6.4,88.0,Wind blowing from the north-east,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,101.497,2016-11-21 22:00:00,4.9,92.0,Wind blowing from the north-east,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,91.54559999,2016-11-21 23:00:00,5.5,92.0,Wind blowing from the north-east,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,85.94589999,2016-11-22 00:00:00,4.7,92.0,Wind blowing from the north-east,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,65.0249,2016-11-22 01:00:00,4.7,93.0,Wind blowing from the north-northeast,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,60.86489999,2016-11-22 02:00:00,4.6,91.0,Wind blowing from the north-northeast,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,58.3158,2016-11-22 03:00:00,4.0,92.0,Wind blowing from the north-east,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,52.9176,2016-11-22 04:00:00,3.4,95.0,Wind blowing from the north-east,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,53.3834,2016-11-22 05:00:00,3.6,95.0,Wind blowing from the north-east,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,62.2158,2016-11-22 06:00:00,3.7,95.0,Wind blowing from the east-northeast,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,71.07529999,2016-11-22 07:00:00,4.6,94.0,Wind blowing from the north-east,5.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,81.5176,2016-11-22 08:00:00,6.4,91.0,Wind blowing from the east-northeast,5.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,108.331,2016-11-22 09:00:00,8.8,82.0,Wind blowing from the north-east,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,148.755,2016-11-22 16:00:00,10.0,79.0,Wind blowing from the east-northeast,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,156.446,2016-11-22 17:00:00,9.3,82.0,Wind blowing from the north-northeast,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,152.89099999,2016-11-22 18:00:00,8.1,92.0,Wind blowing from the north-northeast,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,143.14099999,2016-11-22 19:00:00,6.4,92.0,Wind blowing from the north-northeast,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,139.35399999999998,2016-11-22 20:00:00,5.4,94.0,Wind blowing from the north-east,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,129.74799999,2016-11-22 21:00:00,5.6,94.0,Wind blowing from the north-east,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,129.29399999999998,2016-11-22 22:00:00,4.6,93.0,Wind blowing from the north-east,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,113.456,2016-11-22 23:00:00,4.3,95.0,Wind blowing from the north-east,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,89.35169999,2016-11-23 00:00:00,3.1,95.0,Wind blowing from the north-northeast,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,89.59629999,2016-11-23 01:00:00,3.1,95.0,Wind blowing from the north-east,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,76.9047,2016-11-23 02:00:00,3.1,97.0,Wind blowing from the north-northeast,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,67.17369999,2016-11-23 03:00:00,2.6,97.0,Wind blowing from the north-east,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,70.44729999,2016-11-23 04:00:00,2.6,97.0,Wind blowing from the north-east,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,76.08299999,2016-11-23 05:00:00,1.9,96.0,Wind blowing from the north-east,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,84.50369999,2016-11-23 06:00:00,1.6,97.0,Wind blowing from the east-northeast,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,92.24299999,2016-11-23 07:00:00,2.1,97.0,Wind blowing from the north-northeast,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,107.139,2016-11-23 08:00:00,4.5,92.0,Wind blowing from the east-northeast,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,113.464,2016-11-23 09:00:00,6.6,85.0,Wind blowing from the east,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.96,0.79,0.99,0.43,0.99,0.34,0.86,0.22,0.78,0.15
PL0012A,130.446,2016-11-23 10:00:00,8.5,78.0,Wind blowing from the east,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.96,0.79,0.99,0.43,0.99,0.34,0.86,0.22,0.78,0.15
PL0012A,118.502,2016-11-23 15:00:00,9.2,82.0,Wind blowing from the north-northeast,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,142.65199999,2016-11-23 16:00:00,8.0,85.0,Wind blowing from the north-east,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,149.59,2016-11-23 17:00:00,7.6,88.0,Wind blowing from the north-east,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,144.84399999,2016-11-23 18:00:00,5.1,90.0,Wind blowing from the north-east,1.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,167.697,2016-11-23 19:00:00,4.2,94.0,Wind blowing from the north-northeast,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,165.386,2016-11-23 20:00:00,4.0,96.0,Wind blowing from the north-east,1.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
